Image,Category
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/trash/trash266.jpg,trash
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological427.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/white-glass/white-glass26.jpg,white-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes944.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1040.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/battery/battery81.jpg,battery
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes1209.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes1595.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4677.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/cardboard/cardboard772.jpg,cardboard
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes414.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/brown-glass/brown-glass79.jpg,brown-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes384.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1860.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic229.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2328.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/green-glass/green-glass352.jpg,green-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4765.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/white-glass/white-glass176.jpg,white-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper469.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/green-glass/green-glass534.jpg,green-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1232.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological504.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4926.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3312.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2419.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes235.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/white-glass/white-glass722.jpg,white-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4990.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/trash/trash682.jpg,trash
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2645.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/trash/trash580.jpg,trash
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4469.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4652.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/trash/trash389.jpg,trash
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3166.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes5054.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4024.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes166.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/metal/metal306.jpg,metal
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/metal/metal492.jpg,metal
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/metal/metal494.jpg,metal
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/cardboard/cardboard788.jpg,cardboard
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes298.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic114.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper980.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes278.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic865.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/battery/battery740.jpg,battery
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1765.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes487.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper718.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/metal/metal319.jpg,metal
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper625.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological89.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper532.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2784.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic340.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3935.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes730.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes605.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/metal/metal512.jpg,metal
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4214.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/brown-glass/brown-glass141.jpg,brown-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes1226.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes1500.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/cardboard/cardboard754.jpg,cardboard
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/trash/trash566.jpg,trash
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2264.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2469.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/battery/battery326.jpg,battery
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/green-glass/green-glass166.jpg,green-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/brown-glass/brown-glass250.jpg,brown-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper651.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/trash/trash657.jpg,trash
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1217.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper983.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes359.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes5251.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic133.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1889.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/trash/trash632.jpg,trash
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic219.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3561.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/white-glass/white-glass168.jpg,white-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes1756.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4577.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes1199.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/cardboard/cardboard457.jpg,cardboard
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes971.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4521.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes5013.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes1374.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper35.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/white-glass/white-glass708.jpg,white-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic642.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes5260.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper30.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/metal/metal450.jpg,metal
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/white-glass/white-glass315.jpg,white-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/white-glass/white-glass300.jpg,white-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/battery/battery15.jpg,battery
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/cardboard/cardboard888.jpg,cardboard
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes50.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/cardboard/cardboard386.jpg,cardboard
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/white-glass/white-glass299.jpg,white-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/cardboard/cardboard503.jpg,cardboard
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2028.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/trash/trash553.jpg,trash
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/metal/metal24.jpg,metal
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes137.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/white-glass/white-glass66.jpg,white-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/metal/metal730.jpg,metal
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper18.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/metal/metal328.jpg,metal
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/white-glass/white-glass224.jpg,white-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2163.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes848.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes994.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1939.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/green-glass/green-glass398.jpg,green-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes702.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/brown-glass/brown-glass331.jpg,brown-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/green-glass/green-glass212.jpg,green-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3116.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1558.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper657.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper622.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3181.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper892.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes5030.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1102.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3696.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/battery/battery567.jpg,battery
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological829.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1971.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper623.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4313.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2650.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/white-glass/white-glass386.jpg,white-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4579.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/battery/battery303.jpg,battery
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/green-glass/green-glass593.jpg,green-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/trash/trash509.jpg,trash
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/battery/battery699.jpg,battery
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/trash/trash216.jpg,trash
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes673.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/white-glass/white-glass547.jpg,white-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/trash/trash513.jpg,trash
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper1030.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper979.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper346.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological779.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/white-glass/white-glass715.jpg,white-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes486.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological939.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes556.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/battery/battery561.jpg,battery
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes684.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3411.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes1492.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/metal/metal612.jpg,metal
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4549.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic157.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper829.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper71.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/green-glass/green-glass190.jpg,green-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes919.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes341.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes975.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/cardboard/cardboard440.jpg,cardboard
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3456.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/battery/battery531.jpg,battery
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4062.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes5081.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/cardboard/cardboard135.jpg,cardboard
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/green-glass/green-glass143.jpg,green-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/trash/trash125.jpg,trash
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes915.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic143.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic483.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes2659.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes863.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/green-glass/green-glass278.jpg,green-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological686.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/white-glass/white-glass528.jpg,white-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes142.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes520.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological463.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3515.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes1779.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1312.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/white-glass/white-glass515.jpg,white-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic578.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/green-glass/green-glass611.jpg,green-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1559.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper710.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic66.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3045.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes5267.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes1530.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/cardboard/cardboard301.jpg,cardboard
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/white-glass/white-glass559.jpg,white-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes4069.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes123.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes247.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1155.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes531.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes197.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/paper/paper63.jpg,paper
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological550.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3861.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological167.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/battery/battery734.jpg,battery
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/green-glass/green-glass578.jpg,green-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological929.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/metal/metal624.jpg,metal
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes793.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/metal/metal728.jpg,metal
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes1058.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/cardboard/cardboard132.jpg,cardboard
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes1413.jpg,shoes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/cardboard/cardboard477.jpg,cardboard
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes5126.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1281.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes1436.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/green-glass/green-glass462.jpg,green-glass
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/plastic/plastic187.jpg,plastic
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological526.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/biological/biological241.jpg,biological
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/clothes/clothes3873.jpg,clothes
C:\Users\Leticia Martinez\Desktop\IRONHACK\Labs\Project_V\garbage_classification/shoes/shoes1925.jpg,shoes
